Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
8.3650        -1160.203    -1169.109        8.906   506.6
8.3700        -1160.223    -1169.246        9.023   513.3
8.3750        -1160.247    -1169.170        8.923   507.6
8.3800        -1160.246    -1168.838        8.592   488.7
8.3850        -1160.216    -1168.582        8.366   475.9
8.3900        -1160.172    -1168.521        8.349   474.9
8.3950        -1160.138    -1168.689        8.551   486.4
8.4000        -1160.128    -1168.971        8.843   503.0
8.4050        -1160.147    -1169.217        9.070   515.9
8.4100        -1160.182    -1169.335        9.153   520.7
8.4150        -1160.223    -1169.438        9.216   524.2
8.4200        -1160.269    -1169.521        9.252   526.3
8.4250        -1160.314    -1169.509        9.195   523.0
8.4300        -1160.350    -1169.427        9.077   516.4
8.4350        -1160.375    -1169.396        9.021   513.1
8.4400        -1160.393    -1169.296        8.903   506.4
8.4450        -1160.394    -1169.104        8.710   495.4
8.4500        -1160.380    -1169.041        8.661   492.7
8.4550        -1160.371    -1169.142        8.771   499.0
8.4600        -1160.368    -1169.109        8.741   497.2
8.4650        -1160.354    -1168.935        8.581   488.1
8.4700        -1160.328    -1168.915        8.587   488.5
8.4750        -1160.315    -1169.098        8.782   499.6
8.4800        -1160.314    -1169.052        8.738   497.1
8.4850        -1160.295    -1168.791        8.496   483.3
8.4900        -1160.262    -1168.784        8.522   484.8
8.4950        -1160.246    -1169.098        8.851   503.5
8.5000        -1160.265    -1169.341        9.076   516.3
8.5050        -1160.286    -1169.173        8.887   505.6
8.5100        -1160.283    -1168.919        8.636   491.3
8.5150        -1160.268    -1168.957        8.689   494.3
8.5200        -1160.271    -1169.193        8.923   507.6
8.5250        -1160.290    -1169.245        8.955   509.4
8.5300        -1160.303    -1169.115        8.813   501.3
8.5350        -1160.301    -1169.044        8.743   497.3
8.5400        -1160.302    -1169.179        8.876   504.9
8.5450        -1160.313    -1169.176        8.864   504.2
8.5500        -1160.306    -1168.853        8.547   486.2
8.5550        -1160.264    -1168.482        8.218   467.5
8.5600        -1160.202    -1168.435        8.233   468.3
8.5650        -1160.160    -1168.709        8.549   486.3
8.5700        -1160.151    -1168.993        8.842   503.0
8.5750        -1160.167    -1169.202        9.035   514.0
8.5800        -1160.201    -1169.439        9.237   525.5
8.5850        -1160.260    -1169.721        9.461   538.2
8.5900        -1160.325    -1169.560        9.235   525.3
8.5950        -1160.338    -1168.785        8.447   480.5
8.6000        -1160.273    -1168.159        7.885   448.6
8.6050        -1160.191    -1168.354        8.163   464.4
8.6100        -1160.156    -1168.864        8.708   495.3
8.6150        -1160.162    -1169.099        8.937   508.4
8.6200        -1160.176    -1169.116        8.939   508.5
8.6250        -1160.201    -1169.401        9.200   523.3
8.6300        -1160.254    -1169.688        9.434   536.7
8.6350        -1160.311    -1169.525        9.213   524.1
8.6400        -1160.326    -1168.976        8.650   492.0
8.6450        -1160.292    -1168.652        8.360   475.6
8.6500        -1160.254    -1168.826        8.572   487.6
8.6550        -1160.244    -1169.107        8.863   504.2
8.6600        -1160.252    -1169.107        8.855   503.7
8.6650        -1160.249    -1168.943        8.694   494.6
8.6700        -1160.240    -1168.968        8.728   496.5
8.6750        -1160.240    -1169.093        8.853   503.6
8.6800        -1160.250    -1169.110        8.860   504.0
8.6850        -1160.247    -1168.859        8.612   489.9
8.6900        -1160.221    -1168.691        8.470   481.8
8.6950        -1160.195    -1168.832        8.637   491.3
8.7000        -1160.191    -1169.021        8.829   502.3
8.7050        -1160.190    -1168.847        8.657   492.5
8.7100        -1160.162    -1168.549        8.387   477.1
8.7150        -1160.117    -1168.542        8.425   479.2
8.7200        -1160.097    -1168.933        8.836   502.6
8.7250        -1160.116    -1169.279        9.163   521.2
8.7300        -1160.153    -1169.255        9.102   517.8
8.7350        -1160.168    -1169.010        8.842   503.0
8.7400        -1160.166    -1168.972        8.805   500.9
8.7450        -1160.175    -1169.206        9.031   513.7
8.7500        -1160.206    -1169.452        9.245   525.9
8.7550        -1160.260    -1169.676        9.416   535.6
8.7600        -1160.317    -1169.524        9.207   523.7
8.7650        -1160.340    -1169.150        8.810   501.2
8.7700        -1160.329    -1168.865        8.536   485.6
8.7750        -1160.297    -1168.749        8.453   480.8
8.7800        -1160.270    -1168.918        8.648   491.9
8.7850        -1160.269    -1169.209        8.939   508.5
8.7900        -1160.285    -1169.184        8.899   506.2
8.7950        -1160.291    -1169.107        8.816   501.5
8.8000        -1160.292    -1169.070        8.778   499.3
8.8050        -1160.291    -1169.089        8.798   500.5
8.8100        -1160.293    -1169.106        8.813   501.3
8.8150        -1160.296    -1169.118        8.822   501.8
8.8200        -1160.296    -1169.024        8.728   496.5
8.8250        -1160.280    -1168.756        8.476   482.2
8.8300        -1160.234    -1168.392        8.159   464.1
8.8350        -1160.166    -1168.273        8.107   461.2
8.8400        -1160.107    -1168.460        8.352   475.1
8.8450        -1160.081    -1168.810        8.729   496.5
8.8500        -1160.090    -1169.092        9.002   512.1
8.8550        -1160.115    -1169.163        9.048   514.7
8.8600        -1160.138    -1169.096        8.958   509.6
8.8650        -1160.152    -1169.032        8.880   505.2
8.8700        -1160.157    -1168.940        8.783   499.6
8.8750        -1160.155    -1168.930        8.775   499.2
8.8800        -1160.160    -1169.073        8.913   507.0
8.8850        -1160.180    -1169.241        9.061   515.4
8.8900        -1160.209    -1169.262        9.053   515.0
8.8950        -1160.231    -1169.172        8.941   508.6
8.9000        -1160.239    -1169.020        8.781   499.5
8.9050        -1160.234    -1168.939        8.705   495.2
8.9100        -1160.230    -1169.049        8.819   501.7
8.9150        -1160.243    -1169.286        9.042   514.4
8.9200        -1160.274    -1169.375        9.101   517.7
8.9250        -1160.292    -1169.041        8.749   497.7
8.9300        -1160.258    -1168.343        8.085   459.9
8.9350        -1160.165    -1167.860        7.695   437.7
8.9400        -1160.058    -1167.880        7.822   444.9
8.9450        -1159.977    -1168.152        8.175   465.0
8.9500        -1159.935    -1168.533        8.598   489.1
8.9550        -1159.935    -1168.956        9.021   513.2
8.9600        -1159.977    -1169.396        9.419   535.8
8.9650        -1160.054    -1169.734        9.680   550.6
8.9700        -1160.146    -1169.822        9.677   550.5
8.9750        -1160.226    -1169.693        9.468   538.6
8.9800        -1160.287    -1169.626        9.339   531.2
8.9850        -1160.340    -1169.636        9.296   528.8
8.9900        -1160.387    -1169.543        9.156   520.8
8.9950        -1160.409    -1169.203        8.794   500.2
9.0000        -1160.392    -1168.830        8.438   480.0
9.0050        -1160.353    -1168.785        8.431   479.6
9.0100        -1160.329    -1169.015        8.686   494.1
9.0150        -1160.328    -1169.161        8.833   502.5
9.0200        -1160.327    -1168.996        8.669   493.1
9.0250        -1160.301    -1168.670        8.369   476.1
9.0300        -1160.253    -1168.528        8.276   470.8
9.0350        -1160.206    -1168.599        8.393   477.4
9.0400        -1160.175    -1168.787        8.612   489.9
9.0450        -1160.173    -1169.167        8.993   511.6
9.0500        -1160.217    -1169.716        9.498   540.3
9.0550        -1160.303    -1170.052        9.749   554.6
9.0600        -1160.391    -1169.881        9.490   539.9
9.0650        -1160.438    -1169.449        9.011   512.6
9.0700        -1160.448    -1169.254        8.805   500.9
9.0750        -1160.448    -1169.218        8.769   498.8
9.0800        -1160.441    -1169.055        8.614   490.0
9.0850        -1160.410    -1168.750        8.340   474.4
9.0900        -1160.356    -1168.525        8.169   464.7
9.0950        -1160.292    -1168.438        8.146   463.4
9.1000        -1160.227    -1168.353        8.125   462.2
9.1050        -1160.159    -1168.257        8.098   460.6
9.1100        -1160.097    -1168.422        8.325   473.6
9.1150        -1160.076    -1169.013        8.937   508.4
9.1200        -1160.121    -1169.646        9.525   541.9
9.1250        -1160.200    -1169.740        9.539   542.6
9.1300        -1160.259    -1169.413        9.154   520.7
9.1350        -1160.281    -1169.161        8.880   505.2
9.1400        -1160.286    -1169.084        8.798   500.5
9.1450        -1160.284    -1169.017        8.733   496.8
9.1500        -1160.275    -1168.968        8.692   494.5
9.1550        -1160.265    -1168.949        8.683   493.9
9.1600        -1160.252    -1168.867        8.615   490.1
9.1650        -1160.229    -1168.705        8.475   482.1
9.1700        -1160.191    -1168.515        8.324   473.5
9.1750        -1160.141    -1168.405        8.265   470.1
9.1800        -1160.091    -1168.440        8.349   474.9
9.1850        -1160.057    -1168.627        8.571   487.5
9.1900        -1160.048    -1168.912        8.864   504.2
9.1950        -1160.069    -1169.215        9.146   520.2
9.2000        -1160.113    -1169.411        9.297   528.9
9.2050        -1160.163    -1169.379        9.216   524.2
9.2100        -1160.193    -1169.113        8.919   507.4
9.2150        -1160.194    -1168.864        8.670   493.2
9.2200        -1160.180    -1168.853        8.674   493.4
9.2250        -1160.174    -1168.985        8.811   501.2
9.2300        -1160.178    -1169.000        8.822   501.8
9.2350        -1160.177    -1168.903        8.726   496.4
9.2400        -1160.168    -1168.845        8.677   493.6
9.2450        -1160.156    -1168.802        8.646   491.8
9.2500        -1160.135    -1168.628        8.492   483.1
9.2550        -1160.097    -1168.432        8.335   474.2
9.2600        -1160.052    -1168.450        8.398   477.7
9.2650        -1160.025    -1168.722        8.697   494.7
9.2700        -1160.031    -1169.043        9.012   512.7
9.2750        -1160.062    -1169.218        9.156   520.8
9.2800        -1160.100    -1169.274        9.174   521.9
9.2850        -1160.139    -1169.333        9.194   523.0
9.2900        -1160.180    -1169.391        9.210   523.9
9.2950        -1160.220    -1169.348        9.128   519.2
9.3000        -1160.245    -1169.178        8.933   508.2
9.3050        -1160.251    -1169.037        8.786   499.8
9.3100        -1160.252    -1169.138        8.886   505.5
9.3150        -1160.274    -1169.463        9.188   522.7
9.3200        -1160.326    -1169.736        9.410   535.3
9.3250        -1160.387    -1169.718        9.331   530.8
9.3300        -1160.428    -1169.452        9.025   513.4
9.3350        -1160.437    -1169.195        8.758   498.2
9.3400        -1160.429    -1169.119        8.690   494.3
9.3450        -1160.422    -1169.198        8.776   499.2
9.3500        -1160.426    -1169.307        8.881   505.2
9.3550        -1160.437    -1169.347        8.909   506.8
9.3600        -1160.445    -1169.243        8.797   500.4
9.3650        -1160.437    -1168.984        8.547   486.2
9.3700        -1160.397    -1168.602        8.205   466.7
9.3750        -1160.328    -1168.357        8.029   456.7
9.3800        -1160.258    -1168.461        8.204   466.7
9.3850        -1160.212    -1168.707        8.495   483.2
9.3900        -1160.193    -1168.928        8.734   496.9
9.3950        -1160.196    -1169.110        8.914   507.1
9.4000        -1160.214    -1169.237        9.023   513.3
9.4050        -1160.237    -1169.230        8.993   511.6
9.4100        -1160.251    -1169.102        8.851   503.5
9.4150        -1160.250    -1168.967        8.717   495.9
9.4200        -1160.240    -1168.915        8.675   493.5
9.4250        -1160.227    -1168.875        8.648   491.9
9.4300        -1160.208    -1168.729        8.521   484.7
9.4350        -1160.173    -1168.515        8.342   474.5
9.4400        -1160.121    -1168.293        8.173   464.9
9.4450        -1160.049    -1168.022        7.972   453.5
9.4500        -1159.962    -1167.858        7.897   449.2
9.4550        -1159.880    -1168.021        8.141   463.1
9.4600        -1159.837    -1168.484        8.647   491.9
9.4650        -1159.846    -1169.008        9.161   521.1
9.4700        -1159.900    -1169.373        9.473   538.9
9.4750        -1159.971    -1169.484        9.512   541.1
9.4800        -1160.039    -1169.441        9.402   534.8
9.4850        -1160.093    -1169.363        9.270   527.3
9.4900        -1160.136    -1169.300        9.164   521.3
9.4950        -1160.171    -1169.294        9.123   518.9
9.5000        -1160.203    -1169.305        9.101   517.7
9.5050        -1160.235    -1169.378        9.142   520.1
9.5100        -1160.275    -1169.511        9.235   525.4
9.5150        -1160.320    -1169.508        9.187   522.6
9.5200        -1160.346    -1169.172        8.826   502.1
9.5250        -1160.330    -1168.761        8.431   479.6
9.5300        -1160.288    -1168.643        8.355   475.3
9.5350        -1160.252    -1168.791        8.539   485.7
9.5400        -1160.236    -1168.958        8.723   496.2
9.5450        -1160.236    -1169.126        8.890   505.7
9.5500        -1160.253    -1169.299        9.046   514.6
9.5550        -1160.284    -1169.424        9.141   520.0
9.5600        -1160.321    -1169.495        9.174   521.9
9.5650        -1160.361    -1169.609        9.247   526.0
9.5700        -1160.414    -1169.813        9.399   534.7
9.5750        -1160.480    -1169.974        9.494   540.1
9.5800        -1160.550    -1170.011        9.461   538.2
9.5850        -1160.610    -1169.849        9.239   525.6
9.5900        -1160.638    -1169.468        8.830   502.3
9.5950        -1160.618    -1168.900        8.282   471.1
9.6000        -1160.545    -1168.394        7.849   446.5
9.6050        -1160.448    -1168.313        7.865   447.4
9.6100        -1160.368    -1168.515        8.147   463.4
9.6150        -1160.313    -1168.619        8.306   472.5
9.6200        -1160.265    -1168.573        8.309   472.6
9.6250        -1160.218    -1168.578        8.360   475.6
9.6300        -1160.181    -1168.672        8.491   483.0
9.6350        -1160.154    -1168.677        8.524   484.9
9.6400        -1160.126    -1168.639        8.513   484.3
9.6450        -1160.102    -1168.719        8.617   490.2
9.6500        -1160.090    -1168.801        8.711   495.5
9.6550        -1160.079    -1168.714        8.635   491.2
9.6600        -1160.056    -1168.498        8.442   480.2
9.6650        -1160.013    -1168.329        8.316   473.1
9.6700        -1159.972    -1168.461        8.490   482.9
9.6750        -1159.953    -1168.708        8.754   498.0
9.6800        -1159.960    -1168.924        8.964   509.9
9.6850        -1159.981    -1169.003        9.022   513.2
9.6900        -1160.002    -1168.972        8.969   510.2
9.6950        -1160.017    -1168.945        8.927   507.8
9.7000        -1160.033    -1169.013        8.981   510.9
9.7050        -1160.054    -1169.083        9.029   513.6
9.7100        -1160.075    -1168.999        8.924   507.6
9.7150        -1160.076    -1168.710        8.635   491.2
9.7200        -1160.046    -1168.411        8.365   475.8
9.7250        -1160.002    -1168.399        8.397   477.7
9.7300        -1159.974    -1168.629        8.656   492.4
9.7350        -1159.971    -1168.838        8.866   504.4
9.7400        -1159.981    -1168.880        8.899   506.2
9.7450        -1159.994    -1168.931        8.938   508.4
9.7500        -1160.012    -1169.014        9.002   512.1
9.7550        -1160.039    -1169.182        9.144   520.1
9.7600        -1160.083    -1169.422        9.339   531.3
9.7650        -1160.146    -1169.605        9.459   538.1
9.7700        -1160.205    -1169.416        9.211   524.0
9.7750        -1160.226    -1168.950        8.724   496.2
9.7800        -1160.203    -1168.647        8.444   480.3
9.7850        -1160.172    -1168.750        8.577   487.9
9.7900        -1160.162    -1168.979        8.817   501.6
9.7950        -1160.173    -1169.178        9.004   512.2
9.8000        -1160.201    -1169.348        9.147   520.3
9.8050        -1160.239    -1169.404        9.165   521.4
9.8100        -1160.274    -1169.342        9.068   515.8
9.8150        -1160.290    -1169.059        8.769   498.8
9.8200        -1160.276    -1168.843        8.567   487.3
9.8250        -1160.260    -1169.024        8.764   498.6
9.8300        -1160.267    -1169.194        8.927   507.8
9.8350        -1160.282    -1169.200        8.918   507.3
9.8400        -1160.289    -1169.064        8.775   499.2
9.8450        -1160.284    -1168.983        8.699   494.8
9.8500        -1160.272    -1168.888        8.616   490.1
9.8550        -1160.252    -1168.861        8.610   489.8
9.8600        -1160.240    -1169.008        8.767   498.7
9.8650        -1160.245    -1169.128        8.882   505.3
9.8700        -1160.251    -1169.003        8.753   497.9
9.8750        -1160.239    -1168.807        8.568   487.4
9.8800        -1160.208    -1168.562        8.355   475.3
9.8850        -1160.153    -1168.264        8.111   461.4
9.8900        -1160.074    -1167.989        7.915   450.2
9.8950        -1159.988    -1168.047        8.059   458.4
9.9000        -1159.937    -1168.552        8.614   490.0
9.9050        -1159.946    -1169.104        9.157   520.9
9.9100        -1159.991    -1169.244        9.253   526.4
9.9150        -1160.027    -1169.036        9.009   512.5
9.9200        -1160.041    -1168.967        8.926   507.8
9.9250        -1160.064    -1169.226        9.162   521.2
9.9300        -1160.113    -1169.462        9.349   531.8
9.9350        -1160.165    -1169.363        9.198   523.2
9.9400        -1160.193    -1169.102        8.909   506.8
9.9450        -1160.198    -1168.979        8.781   499.5
9.9500        -1160.197    -1168.957        8.760   498.3
9.9550        -1160.191    -1168.838        8.647   491.9
9.9600        -1160.172    -1168.735        8.563   487.1
9.9650        -1160.155    -1168.904        8.749   497.7
9.9700        -1160.171    -1169.329        9.159   521.0
9.9750        -1160.217    -1169.477        9.260   526.7
9.9800        -1160.252    -1169.175        8.922   507.5
9.9850        -1160.247    -1168.790        8.543   486.0
9.9900        -1160.220    -1168.781        8.562   487.0
9.9950        -1160.211    -1169.091        8.880   505.1
10.0000       -1160.233    -1169.311        9.079   516.4
